,GEOID,pop_tot,state,county,tract,block group
1670,1500000US360470143001,1255.0,36,047,014300,1
1671,1500000US360470143002,982.0,36,047,014300,2
1672,1500000US360470143003,1362.0,36,047,014300,3
1673,1500000US360470145001,1087.0,36,047,014500,1
1674,1500000US360470145002,1262.0,36,047,014500,2
1675,1500000US360470145003,663.0,36,047,014500,3
1676,1500000US360470145004,897.0,36,047,014500,4
1677,1500000US360470147001,947.0,36,047,014700,1
1678,1500000US360470147002,1699.0,36,047,014700,2
1679,1500000US360470148001,643.0,36,047,014800,1
1680,1500000US360470148002,599.0,36,047,014800,2
1681,1500000US360470149011,752.0,36,047,014901,1
1682,1500000US360470149012,726.0,36,047,014901,2
1683,1500000US360470149021,2230.0,36,047,014902,1
1684,1500000US360470149022,1243.0,36,047,014902,2
1685,1500000US360470150001,790.0,36,047,015000,1
1686,1500000US360470150002,802.0,36,047,015000,2
1687,1500000US360470151002,911.0,36,047,015100,2
1688,1500000US360470151004,756.0,36,047,015100,4
1689,1500000US360470152001,847.0,36,047,015200,1
1690,1500000US360470153001,161.0,36,047,015300,1
1691,1500000US360470153003,932.0,36,047,015300,3
1692,1500000US360470153004,692.0,36,047,015300,4
1693,1500000US360470155001,505.0,36,047,015500,1
1694,1500000US360470478002,1129.0,36,047,047800,2
1695,1500000US360470478003,1630.0,36,047,047800,3
1696,1500000US360470480002,2299.0,36,047,048000,2
1697,1500000US360470481001,737.0,36,047,048100,1
1698,1500000US360470481003,1770.0,36,047,048100,3
1699,1500000US360470482001,275.0,36,047,048200,1
1700,1500000US360470482002,1442.0,36,047,048200,2
1701,1500000US360470482003,2154.0,36,047,048200,3
1702,1500000US360470482004,913.0,36,047,048200,4
1703,1500000US360470482005,171.0,36,047,048200,5
1704,1500000US360470484001,2309.0,36,047,048400,1
1705,1500000US360470484002,2033.0,36,047,048400,2
1706,1500000US360470484003,1224.0,36,047,048400,3
1707,1500000US360470485001,924.0,36,047,048500,1
1708,1500000US360470485002,1330.0,36,047,048500,2
1709,1500000US360470486001,853.0,36,047,048600,1
1710,1500000US360470486002,1397.0,36,047,048600,2
1711,1500000US360470486003,902.0,36,047,048600,3
1712,1500000US360470488001,894.0,36,047,048800,1
1713,1500000US360470488002,1309.0,36,047,048800,2
1714,1500000US360470489001,1113.0,36,047,048900,1
1715,1500000US360470489002,1129.0,36,047,048900,2
1716,1500000US360470490001,2495.0,36,047,049000,1
1717,1500000US360470490002,2410.0,36,047,049000,2
1718,1500000US360470491002,894.0,36,047,049100,2
1719,1500000US360470491004,1308.0,36,047,049100,4
1720,1500000US360470492001,1254.0,36,047,049200,1
1721,1500000US360470492003,1250.0,36,047,049200,3
1722,1500000US360470493011,2288.0,36,047,049301,1
1723,1500000US360470493022,668.0,36,047,049302,2
1724,1500000US360470493023,2051.0,36,047,049302,3
1725,1500000US360470494001,1722.0,36,047,049400,1
1726,1500000US360470494002,1344.0,36,047,049400,2
1727,1500000US360470494004,554.0,36,047,049400,4
1728,1500000US360470495001,572.0,36,047,049500,1
1729,1500000US360470495003,566.0,36,047,049500,3
1730,1500000US360470496002,1050.0,36,047,049600,2
1731,1500000US360470496003,1206.0,36,047,049600,3
1732,1500000US360470497002,706.0,36,047,049700,2
1733,1500000US360470497003,1124.0,36,047,049700,3
1734,1500000US360470498002,2176.0,36,047,049800,2
1735,1500000US360470498003,536.0,36,047,049800,3
1736,1500000US360470155002,1286.0,36,047,015500,2
1737,1500000US360470155004,1226.0,36,047,015500,4
1738,1500000US360470157001,1303.0,36,047,015700,1
1739,1500000US360470157003,1254.0,36,047,015700,3
1740,1500000US360470157004,1002.0,36,047,015700,4
1741,1500000US360470159002,595.0,36,047,015900,2
1742,1500000US360470159003,564.0,36,047,015900,3
1743,1500000US360470159005,0.0,36,047,015900,5
1744,1500000US360470159006,1430.0,36,047,015900,6
1745,1500000US360470160002,993.0,36,047,016000,2
1746,1500000US360470160004,907.0,36,047,016000,4
1747,1500000US360470161001,1210.0,36,047,016100,1
1748,1500000US360470161003,1251.0,36,047,016100,3
1749,1500000US360470161004,1091.0,36,047,016100,4
1750,1500000US360470162002,1088.0,36,047,016200,2
1751,1500000US360470163001,0.0,36,047,016300,1
1752,1500000US360470163003,1308.0,36,047,016300,3
1753,1500000US360470163004,768.0,36,047,016300,4
1754,1500000US360470164001,1326.0,36,047,016400,1
1755,1500000US360470165001,1858.0,36,047,016500,1
1756,1500000US360470165002,1654.0,36,047,016500,2
1757,1500000US360470165003,1266.0,36,047,016500,3
1758,1500000US360470165004,1195.0,36,047,016500,4
1759,1500000US360470166001,1015.0,36,047,016600,1
1760,1500000US360470166002,837.0,36,047,016600,2
1761,1500000US360470167001,1349.0,36,047,016700,1
1762,1500000US360470167002,1090.0,36,047,016700,2
1763,1500000US360470167003,1280.0,36,047,016700,3
1764,1500000US360470167004,1187.0,36,047,016700,4
1765,1500000US360470168000,0.0,36,047,016800,0
1766,1500000US360470168001,1924.0,36,047,016800,1
1767,1500000US360470169001,1037.0,36,047,016900,1
1768,1500000US360470169002,1328.0,36,047,016900,2
1769,1500000US360470169003,852.0,36,047,016900,3
1770,1500000US360470169004,958.0,36,047,016900,4
1771,1500000US360470170001,750.0,36,047,017000,1
1772,1500000US360470170002,899.0,36,047,017000,2
1773,1500000US360470171001,1647.0,36,047,017100,1
1774,1500000US360470171003,959.0,36,047,017100,3
1775,1500000US360470171004,896.0,36,047,017100,4
1776,1500000US360470172002,1408.0,36,047,017200,2
1777,1500000US360470174002,914.0,36,047,017400,2
1778,1500000US360470499002,1217.0,36,047,049900,2
1779,1500000US360470500011,1210.0,36,047,050001,1
1780,1500000US360470500021,1813.0,36,047,050002,1
1781,1500000US360470501001,823.0,36,047,050100,1
1782,1500000US360470501003,1006.0,36,047,050100,3
1783,1500000US360470502021,962.0,36,047,050202,1
1784,1500000US360470503001,1102.0,36,047,050300,1
1785,1500000US360470503002,716.0,36,047,050300,2
1786,1500000US360470503003,906.0,36,047,050300,3
1787,1500000US360470504011,1316.0,36,047,050401,1
1788,1500000US360470504012,1609.0,36,047,050401,2
1789,1500000US360470504021,1268.0,36,047,050402,1
1790,1500000US360470504022,650.0,36,047,050402,2
1791,1500000US360470505001,1526.0,36,047,050500,1
1792,1500000US360470505002,754.0,36,047,050500,2
1793,1500000US360470505003,1684.0,36,047,050500,3
1794,1500000US360470506001,1148.0,36,047,050600,1
1795,1500000US360470506002,721.0,36,047,050600,2
1796,1500000US360470506003,1633.0,36,047,050600,3
1797,1500000US360470506004,1567.0,36,047,050600,4
1798,1500000US360470507001,3189.0,36,047,050700,1
1799,1500000US360470508011,1345.0,36,047,050801,1
1800,1500000US360470508031,2648.0,36,047,050803,1
1801,1500000US360470508041,2582.0,36,047,050804,1
1802,1500000US360470508043,1745.0,36,047,050804,3
1803,1500000US360470509001,1933.0,36,047,050900,1
1804,1500000US360470510011,1658.0,36,047,051001,1
1805,1500000US360470510012,3019.0,36,047,051001,2
1806,1500000US360470510022,1255.0,36,047,051002,2
1807,1500000US360470510023,952.0,36,047,051002,3
1808,1500000US360470511002,1271.0,36,047,051100,2
1809,1500000US360470512001,1386.0,36,047,051200,1
1810,1500000US360470512002,1709.0,36,047,051200,2
1811,1500000US360470512004,1096.0,36,047,051200,4
1812,1500000US360470513001,1305.0,36,047,051300,1
1813,1500000US360470513003,2432.0,36,047,051300,3
1814,1500000US360470513004,727.0,36,047,051300,4
1815,1500000US360470514002,2387.0,36,047,051400,2
1816,1500000US360470514003,2322.0,36,047,051400,3
1817,1500000US360470515001,2608.0,36,047,051500,1
1818,1500000US360470516011,1905.0,36,047,051601,1
1819,1500000US360470516013,1999.0,36,047,051601,3
1820,1500000US360470175001,0.0,36,047,017500,1
1821,1500000US360470176001,976.0,36,047,017600,1
1822,1500000US360470176002,1479.0,36,047,017600,2
1823,1500000US360470178001,1095.0,36,047,017800,1
1824,1500000US360470178002,1946.0,36,047,017800,2
1825,1500000US360470179002,2633.0,36,047,017900,2
1826,1500000US360470179003,836.0,36,047,017900,3
1827,1500000US360470180002,1640.0,36,047,018000,2
1828,1500000US360470181001,790.0,36,047,018100,1
1829,1500000US360470181003,1250.0,36,047,018100,3
1830,1500000US360470181004,864.0,36,047,018100,4
1831,1500000US360470182002,2580.0,36,047,018200,2
1832,1500000US360470183002,637.0,36,047,018300,2
1833,1500000US360470183003,659.0,36,047,018300,3
1834,1500000US360470184002,1133.0,36,047,018400,2
1835,1500000US360470185011,674.0,36,047,018501,1
1836,1500000US360470185013,1251.0,36,047,018501,3
1837,1500000US360470185014,1263.0,36,047,018501,4
1838,1500000US360470186002,857.0,36,047,018600,2
1839,1500000US360470187001,1459.0,36,047,018700,1
1840,1500000US360470188002,1755.0,36,047,018800,2
1841,1500000US360470190001,1464.0,36,047,019000,1
1842,1500000US360470190002,954.0,36,047,019000,2
1843,1500000US360470190003,2125.0,36,047,019000,3
1844,1500000US360470191001,1221.0,36,047,019100,1
1845,1500000US360470191002,1034.0,36,047,019100,2
1846,1500000US360470191003,709.0,36,047,019100,3
1847,1500000US360470192001,953.0,36,047,019200,1
1848,1500000US360470192002,579.0,36,047,019200,2
1849,1500000US360470192003,1112.0,36,047,019200,3
1850,1500000US360470192004,72.0,36,047,019200,4
1851,1500000US360470193001,2775.0,36,047,019300,1
1852,1500000US360470193002,1062.0,36,047,019300,2
1853,1500000US360470193003,702.0,36,047,019300,3
1854,1500000US360470193004,1601.0,36,047,019300,4
1855,1500000US360470194001,1689.0,36,047,019400,1
1856,1500000US360470194002,774.0,36,047,019400,2
1857,1500000US360470195001,538.0,36,047,019500,1
1858,1500000US360470195002,361.0,36,047,019500,2
1859,1500000US360470195004,528.0,36,047,019500,4
1860,1500000US360470196001,1621.0,36,047,019600,1
1861,1500000US360470196003,1405.0,36,047,019600,3
1862,1500000US360470516021,1798.0,36,047,051602,1
1863,1500000US360470517001,993.0,36,047,051700,1
1864,1500000US360470517002,1698.0,36,047,051700,2
1865,1500000US360470518002,1636.0,36,047,051800,2
1866,1500000US360470518003,968.0,36,047,051800,3
1867,1500000US360470519002,935.0,36,047,051900,2
1868,1500000US360470520001,1967.0,36,047,052000,1
1869,1500000US360470520002,995.0,36,047,052000,2
1870,1500000US360470523001,1885.0,36,047,052300,1
1871,1500000US360470523002,1173.0,36,047,052300,2
1872,1500000US360470523004,451.0,36,047,052300,4
1873,1500000US360470523005,534.0,36,047,052300,5
1874,1500000US360470525001,2240.0,36,047,052500,1
1875,1500000US360470525002,1255.0,36,047,052500,2
1876,1500000US360470526001,1825.0,36,047,052600,1
1877,1500000US360470526002,1656.0,36,047,052600,2
1878,1500000US360470526003,1040.0,36,047,052600,3
1879,1500000US360470527001,1079.0,36,047,052700,1
1880,1500000US360470527002,781.0,36,047,052700,2
1881,1500000US360470527003,1476.0,36,047,052700,3
1882,1500000US360470527004,541.0,36,047,052700,4
1883,1500000US360470527005,412.0,36,047,052700,5
1884,1500000US360470527006,1190.0,36,047,052700,6
1885,1500000US360470527007,959.0,36,047,052700,7
1886,1500000US360470528001,828.0,36,047,052800,1
1887,1500000US360470529001,599.0,36,047,052900,1
1888,1500000US360470529002,1886.0,36,047,052900,2
1889,1500000US360470530001,962.0,36,047,053000,1
1890,1500000US360470530003,1230.0,36,047,053000,3
1891,1500000US360470531011,1335.0,36,047,053101,1
1892,1500000US360470531021,3828.0,36,047,053102,1
1893,1500000US360470532002,1251.0,36,047,053200,2
1894,1500000US360470533001,829.0,36,047,053300,1
1895,1500000US360470533003,1431.0,36,047,053300,3
1896,1500000US360470533004,1839.0,36,047,053300,4
1897,1500000US360470534001,1277.0,36,047,053400,1
1898,1500000US360470534002,1109.0,36,047,053400,2
1899,1500000US360470534004,738.0,36,047,053400,4
1900,1500000US360470535001,921.0,36,047,053500,1
1901,1500000US360470535003,817.0,36,047,053500,3
1902,1500000US360470535004,1220.0,36,047,053500,4
1903,1500000US360470537002,2741.0,36,047,053700,2
1904,1500000US360470197001,568.0,36,047,019700,1
1905,1500000US360470197003,1489.0,36,047,019700,3
1906,1500000US360470198001,657.0,36,047,019800,1
1907,1500000US360470198002,1220.0,36,047,019800,2
1908,1500000US360470199003,863.0,36,047,019900,3
1909,1500000US360470200001,1183.0,36,047,020000,1
1910,1500000US360470200002,1113.0,36,047,020000,2
1911,1500000US360470201002,1244.0,36,047,020100,2
1912,1500000US360470201003,1024.0,36,047,020100,3
1913,1500000US360470202001,1179.0,36,047,020200,1
1914,1500000US360470202002,784.0,36,047,020200,2
1915,1500000US360470203002,818.0,36,047,020300,2
1916,1500000US360470204001,916.0,36,047,020400,1
1917,1500000US360470205001,782.0,36,047,020500,1
1918,1500000US360470205002,1186.0,36,047,020500,2
1919,1500000US360470206001,1176.0,36,047,020600,1
1920,1500000US360470207001,2102.0,36,047,020700,1
1921,1500000US360470207002,1330.0,36,047,020700,2
1922,1500000US360470208001,765.0,36,047,020800,1
1923,1500000US360470208002,990.0,36,047,020800,2
1924,1500000US360470210001,1649.0,36,047,021000,1
1925,1500000US360470210002,1192.0,36,047,021000,2
1926,1500000US360470211001,861.0,36,047,021100,1
1927,1500000US360470211002,1586.0,36,047,021100,2
1928,1500000US360470211003,348.0,36,047,021100,3
1929,1500000US360470212001,1814.0,36,047,021200,1
1930,1500000US360470212002,1068.0,36,047,021200,2
1931,1500000US360470212003,1241.0,36,047,021200,3
1932,1500000US360470213001,774.0,36,047,021300,1
1933,1500000US360470213002,2394.0,36,047,021300,2
1934,1500000US360470213003,998.0,36,047,021300,3
1935,1500000US360470214001,83.0,36,047,021400,1
1936,1500000US360470214002,1237.0,36,047,021400,2
1937,1500000US360470214003,808.0,36,047,021400,3
1938,1500000US360470215001,722.0,36,047,021500,1
1939,1500000US360470215002,826.0,36,047,021500,2
1940,1500000US360470215003,1304.0,36,047,021500,3
1941,1500000US360470215004,3161.0,36,047,021500,4
1942,1500000US360470216001,1352.0,36,047,021600,1
1943,1500000US360470216003,1221.0,36,047,021600,3
1944,1500000US360470217001,1062.0,36,047,021700,1
1945,1500000US360470218001,933.0,36,047,021800,1
1946,1500000US360470538001,971.0,36,047,053800,1
1947,1500000US360470538003,2186.0,36,047,053800,3
1948,1500000US360470539002,2041.0,36,047,053900,2
1949,1500000US360470542001,2066.0,36,047,054200,1
1950,1500000US360470542003,1044.0,36,047,054200,3
1951,1500000US360470543001,0.0,36,047,054300,1
1952,1500000US360470544002,1234.0,36,047,054400,2
1953,1500000US360470544003,1087.0,36,047,054400,3
1954,1500000US360470545002,1498.0,36,047,054500,2
1955,1500000US360470545003,1453.0,36,047,054500,3
1956,1500000US360470545005,2246.0,36,047,054500,5
1957,1500000US360470545006,1640.0,36,047,054500,6
1958,1500000US360470546001,1012.0,36,047,054600,1
1959,1500000US360470546002,2047.0,36,047,054600,2
1960,1500000US360470546003,1739.0,36,047,054600,3
1961,1500000US360470547001,1095.0,36,047,054700,1
1962,1500000US360470547002,1213.0,36,047,054700,2
1963,1500000US360470547003,3662.0,36,047,054700,3
1964,1500000US360470548001,1289.0,36,047,054800,1
1965,1500000US360470548002,845.0,36,047,054800,2
1966,1500000US360470549001,2311.0,36,047,054900,1
1967,1500000US360470549002,2123.0,36,047,054900,2
1968,1500000US360470550001,1109.0,36,047,055000,1
1969,1500000US360470550002,856.0,36,047,055000,2
1970,1500000US360470550003,1258.0,36,047,055000,3
1971,1500000US360470551001,1559.0,36,047,055100,1
1972,1500000US360470551002,1260.0,36,047,055100,2
1973,1500000US360470551004,844.0,36,047,055100,4
1974,1500000US360470552002,1183.0,36,047,055200,2
1975,1500000US360470552003,758.0,36,047,055200,3
1976,1500000US360470553002,1109.0,36,047,055300,2
1977,1500000US360470553003,1077.0,36,047,055300,3
1978,1500000US360470554003,749.0,36,047,055400,3
1979,1500000US360470556001,1448.0,36,047,055600,1
1980,1500000US360470556002,1427.0,36,047,055600,2
1981,1500000US360470557001,516.0,36,047,055700,1
1982,1500000US360470557002,1117.0,36,047,055700,2
1983,1500000US360470558002,1323.0,36,047,055800,2
1984,1500000US360470560001,1350.0,36,047,056000,1
1985,1500000US360470560003,728.0,36,047,056000,3
1986,1500000US360470561001,1030.0,36,047,056100,1
1987,1500000US360470561003,876.0,36,047,056100,3
1988,1500000US360470218002,1185.0,36,047,021800,2
1989,1500000US360470219001,859.0,36,047,021900,1
1990,1500000US360470219002,1004.0,36,047,021900,2
1991,1500000US360470220001,1343.0,36,047,022000,1
1992,1500000US360470220003,1265.0,36,047,022000,3
1993,1500000US360470220004,1320.0,36,047,022000,4
1994,1500000US360470221003,833.0,36,047,022100,3
1995,1500000US360470222002,734.0,36,047,022200,2
1996,1500000US360470222003,1821.0,36,047,022200,3
1997,1500000US360470224002,1435.0,36,047,022400,2
1998,1500000US360470224003,1429.0,36,047,022400,3
1999,1500000US360470226001,1364.0,36,047,022600,1
2000,1500000US360470226002,803.0,36,047,022600,2
2001,1500000US360470227002,1245.0,36,047,022700,2
2002,1500000US360470227003,529.0,36,047,022700,3
2003,1500000US360470228001,1755.0,36,047,022800,1
2004,1500000US360470228002,1538.0,36,047,022800,2
2005,1500000US360470229001,1226.0,36,047,022900,1
2006,1500000US360470229003,435.0,36,047,022900,3
2007,1500000US360470229004,1125.0,36,047,022900,4
2008,1500000US360470230002,930.0,36,047,023000,2
2009,1500000US360470230003,1598.0,36,047,023000,3
2010,1500000US360470231002,1217.0,36,047,023100,2
2011,1500000US360470231003,999.0,36,047,023100,3
2012,1500000US360470232002,1905.0,36,047,023200,2
2013,1500000US360470232003,1090.0,36,047,023200,3
2014,1500000US360470232004,335.0,36,047,023200,4
2015,1500000US360470232005,1269.0,36,047,023200,5
2016,1500000US360470233001,1622.0,36,047,023300,1
2017,1500000US360470233002,2591.0,36,047,023300,2
2018,1500000US360470233003,1810.0,36,047,023300,3
2019,1500000US360470234001,1849.0,36,047,023400,1
2020,1500000US360470234002,1904.0,36,047,023400,2
2021,1500000US360470234003,1080.0,36,047,023400,3
2022,1500000US360470235001,2998.0,36,047,023500,1
2023,1500000US360470235002,2038.0,36,047,023500,2
2024,1500000US360470236001,922.0,36,047,023600,1
2025,1500000US360470236002,2276.0,36,047,023600,2
2026,1500000US360470236003,1347.0,36,047,023600,3
2027,1500000US360470236004,807.0,36,047,023600,4
2028,1500000US360470238001,1419.0,36,047,023800,1
2029,1500000US360470238003,563.0,36,047,023800,3
2030,1500000US360470562001,1003.0,36,047,056200,1
2031,1500000US360470562002,744.0,36,047,056200,2
2032,1500000US360470563012,987.0,36,047,056301,2
2033,1500000US360470563013,1069.0,36,047,056301,3
2034,1500000US360470563020,0.0,36,047,056302,0
2035,1500000US360470563021,164.0,36,047,056302,1
2036,1500000US360470564001,1223.0,36,047,056400,1
2037,1500000US360470564002,849.0,36,047,056400,2
2038,1500000US360470565001,1234.0,36,047,056500,1
2039,1500000US360470565002,872.0,36,047,056500,2
2040,1500000US360470566001,1611.0,36,047,056600,1
2041,1500000US360470566002,1137.0,36,047,056600,2
2042,1500000US360470568002,753.0,36,047,056800,2
2043,1500000US360470569001,835.0,36,047,056900,1
2044,1500000US360470569002,724.0,36,047,056900,2
2045,1500000US360470570001,1009.0,36,047,057000,1
2046,1500000US360470570002,615.0,36,047,057000,2
2047,1500000US360470570003,597.0,36,047,057000,3
2048,1500000US360470570004,1355.0,36,047,057000,4
2049,1500000US360470571001,989.0,36,047,057100,1
2050,1500000US360470571002,832.0,36,047,057100,2
2051,1500000US360470571003,972.0,36,047,057100,3
2052,1500000US360470571004,1163.0,36,047,057100,4
2053,1500000US360470572001,2947.0,36,047,057200,1
2054,1500000US360470572002,2275.0,36,047,057200,2
2055,1500000US360470573001,759.0,36,047,057300,1
2056,1500000US360470573002,894.0,36,047,057300,2
2057,1500000US360470573003,668.0,36,047,057300,3
2058,1500000US360470574002,1428.0,36,047,057400,2
2059,1500000US360470575001,942.0,36,047,057500,1
2060,1500000US360470575003,1058.0,36,047,057500,3
2061,1500000US360470575004,928.0,36,047,057500,4
2062,1500000US360470576002,1484.0,36,047,057600,2
2063,1500000US360470578001,1520.0,36,047,057800,1
2064,1500000US360470579011,186.0,36,047,057901,1
2065,1500000US360470579012,963.0,36,047,057901,2
2066,1500000US360470580001,2265.0,36,047,058000,1
2067,1500000US360470580002,1834.0,36,047,058000,2
2068,1500000US360470582002,528.0,36,047,058200,2
2069,1500000US360470584001,1130.0,36,047,058400,1
2070,1500000US360470584002,2400.0,36,047,058400,2
2071,1500000US360470586002,1406.0,36,047,058600,2
2072,1500000US360470240001,1502.0,36,047,024000,1
2073,1500000US360470240003,1605.0,36,047,024000,3
2074,1500000US360470241001,1699.0,36,047,024100,1
2075,1500000US360470242001,1220.0,36,047,024200,1
2076,1500000US360470242002,1606.0,36,047,024200,2
2077,1500000US360470243002,1786.0,36,047,024300,2
2078,1500000US360470244001,755.0,36,047,024400,1
2079,1500000US360470244002,1169.0,36,047,024400,2
2080,1500000US360470245002,2372.0,36,047,024500,2
2081,1500000US360470245004,511.0,36,047,024500,4
2082,1500000US360470246001,833.0,36,047,024600,1
2083,1500000US360470246003,838.0,36,047,024600,3
2084,1500000US360470247001,1671.0,36,047,024700,1
2085,1500000US360470248001,1262.0,36,047,024800,1
2086,1500000US360470248002,1286.0,36,047,024800,2
2087,1500000US360470249002,1444.0,36,047,024900,2
2088,1500000US360470249003,992.0,36,047,024900,3
2089,1500000US360470250001,1115.0,36,047,025000,1
2090,1500000US360470250002,684.0,36,047,025000,2
2091,1500000US360470251002,1593.0,36,047,025100,2
2092,1500000US360470252001,616.0,36,047,025200,1
2093,1500000US360470252002,1617.0,36,047,025200,2
2094,1500000US360470252004,1258.0,36,047,025200,4
2095,1500000US360470253001,1411.0,36,047,025300,1
2096,1500000US360470253003,500.0,36,047,025300,3
2097,1500000US360470254001,1211.0,36,047,025400,1
2098,1500000US360470254003,1454.0,36,047,025400,3
2099,1500000US360470255001,2848.0,36,047,025500,1
2100,1500000US360470255002,2355.0,36,047,025500,2
2101,1500000US360470256001,1513.0,36,047,025600,1
2102,1500000US360470256002,1653.0,36,047,025600,2
2103,1500000US360470257001,1216.0,36,047,025700,1
2104,1500000US360470257002,494.0,36,047,025700,2
2105,1500000US360470257003,831.0,36,047,025700,3
2106,1500000US360470258001,1377.0,36,047,025800,1
2107,1500000US360470258002,1663.0,36,047,025800,2
2108,1500000US360470258003,1427.0,36,047,025800,3
2109,1500000US360470259011,1874.0,36,047,025901,1
2110,1500000US360470259021,3650.0,36,047,025902,1
2111,1500000US360470260001,1320.0,36,047,026000,1
2112,1500000US360470260002,577.0,36,047,026000,2
2113,1500000US360470260003,1287.0,36,047,026000,3
2114,1500000US360470588001,1628.0,36,047,058800,1
2115,1500000US360470589011,915.0,36,047,058901,1
2116,1500000US360470589012,709.0,36,047,058901,2
2117,1500000US360470590001,1722.0,36,047,059000,1
2118,1500000US360470591001,784.0,36,047,059100,1
2119,1500000US360470591003,919.0,36,047,059100,3
2120,1500000US360470591004,800.0,36,047,059100,4
2121,1500000US360470592002,1876.0,36,047,059200,2
2122,1500000US360470592003,978.0,36,047,059200,3
2123,1500000US360470593002,814.0,36,047,059300,2
2124,1500000US360470594021,1420.0,36,047,059402,1
2125,1500000US360470594023,1462.0,36,047,059402,3
2126,1500000US360470594024,1411.0,36,047,059402,4
2127,1500000US360470594032,977.0,36,047,059403,2
2128,1500000US360470594041,1073.0,36,047,059404,1
2129,1500000US360470594042,1323.0,36,047,059404,2
2130,1500000US360470596001,610.0,36,047,059600,1
2131,1500000US360470596002,858.0,36,047,059600,2
2132,1500000US360470596003,796.0,36,047,059600,3
2133,1500000US360470598001,2253.0,36,047,059800,1
2134,1500000US360470598002,1273.0,36,047,059800,2
2135,1500000US360470600001,904.0,36,047,060000,1
2136,1500000US360470600002,1349.0,36,047,060000,2
2137,1500000US360470600003,1881.0,36,047,060000,3
2138,1500000US360470600004,987.0,36,047,060000,4
2139,1500000US360470600005,842.0,36,047,060000,5
2140,1500000US360470606001,1810.0,36,047,060600,1
2141,1500000US360470606002,1020.0,36,047,060600,2
2142,1500000US360470608001,964.0,36,047,060800,1
2143,1500000US360470608002,1324.0,36,047,060800,2
2144,1500000US360470610020,0.0,36,047,061002,0
2145,1500000US360470610021,1568.0,36,047,061002,1
2146,1500000US360470610031,392.0,36,047,061003,1
2147,1500000US360470610041,1573.0,36,047,061004,1
2148,1500000US360470610042,970.0,36,047,061004,2
2149,1500000US360470610044,972.0,36,047,061004,4
2150,1500000US360470610045,1583.0,36,047,061004,5
2151,1500000US360470616000,0.0,36,047,061600,0
2152,1500000US360470616001,1424.0,36,047,061600,1
2153,1500000US360470620002,682.0,36,047,062000,2
2154,1500000US360470622001,1352.0,36,047,062200,1
2155,1500000US360470626001,716.0,36,047,062600,1
